X1,X2,X3,Y
22.2,45,3.03,15349
21.9,45,3.03,15350
21.6,45,3.03,15344
21.3,46,3.03,15343
21.1,46,3.03,15338
20.8,46,3.03,15344
20.5,46,3.03,15350
20.4,46,3.03,15356
20.2,47,3.03,15356
20.1,47,3.03,15359
20.1,47,3.03,15356
20.5,46,3.03,15349
20.9,46,3.03,15356
21.8,45,3.03,15358
22.9,44,3.03,15370
24.0,43,3.03,15373
24.8,42,3.03,15384
25.0,42,3.03,15398
24.3,43,3.03,15420
23.5,44,3.03,15403
22.6,44,3.03,15404
22.1,45,3.03,15408
21.6,45,3.03,15420
21.3,45,3.03,15424
20.9,46,3.03,15436
20.6,46,3.03,15443
20.3,46,3.03,15444
20.0,46,3.03,15449
19.8,47,3.03,15436
19.6,47,3.03,15444
19.4,47,3.03,15447
19.1,47,3.03,15445
18.9,48,3.03,15447
18.9,48,3.03,15449
19.2,47,3.03,15439
20.0,46,3.03,15439
20.9,46,3.03,15439
22.2,44,3.03,15444
23.4,43,3.03,15460
24.3,42,3.03,15499
24.4,42,3.03,15534
24.5,42,3.03,15542
24.5,42,3.03,15553
23.7,43,3.03,15560
22.8,44,3.03,15540
22.1,44,3.03,15520
21.8,45,3.03,15516
21.4,45,3.03,15512
21.0,45,3.03,15505
20.8,46,3.03,15472
20.3,46,3.03,15448
20.0,47,3.03,15423
19.8,47,3.03,15400
19.7,47,3.03,15396
19.5,47,3.03,15386
19.3,47,3.03,15381
19.3,47,3.03,15381
19.3,47,3.03,15385
19.4,47,3.03,15389
19.6,47,3.03,15389
19.8,47,3.03,15391
20.1,47,3.03,15400
20.8,46,3.03,15389
22.3,44,3.03,15380
23.5,43,3.03,15430
24.0,43,3.03,15439
24.2,43,3.03,15458
23.5,43,3.03,15469
23.0,44,3.03,15473
22.6,44,3.03,15468
22.2,44,3.03,15463
21.8,45,3.03,15458
21.5,45,3.03,15449
21.1,46,3.03,15446
20.7,46,3.03,15437
20.3,46,3.03,15435
19.9,47,3.03,15426
19.4,47,3.03,15418
18.9,48,3.03,15406
18.4,48,3.03,15390
18.1,49,3.03,15381
18.0,49,3.03,15366
18.2,49,3.03,15358
18.6,48,3.03,15356
19.2,48,3.03,15371
20.4,46,3.03,15380
21.3,46,3.03,15398
22.7,44,3.03,15408
24.2,43,3.03,15449
24.9,42,3.03,15498
24.4,42,3.03,15515
23.9,43,3.03,15507
23.5,43,3.03,15510
23.2,43,3.03,15516
22.8,44,3.03,15528
22.3,44,3.03,15548
21.8,44,3.03,15561
21.3,45,3.03,15566
20.8,45,3.03,15568
20.3,46,3.03,15565
19.8,46,3.03,15565
19.4,47,3.03,15568
18.9,47,3.03,15564
18.4,48,3.03,15558
18.0,48,3.03,15554
17.7,49,3.03,15555
18.1,48,3.03,15538
18.8,48,3.03,15530
20.0,46,3.03,15538
21.1,45,3.03,15556
22.4,44,3.03,15580
23.2,43,3.03,15606
23.3,43,3.03,15633
23.7,43,3.03,15628
23.4,43,3.03,15643
22.8,43,3.03,15642
22.3,44,3.03,15638
21.9,44,3.03,15639
21.6,44,3.03,15636
21.4,45,3.03,15632
21.0,45,3.03,15630
20.7,45,3.03,15625
20.4,46,3.03,15620
20.0,46,3.03,15614
19.5,46,3.03,15613
19.0,47,3.03,15608
18.7,47,3.03,15605
18.4,48,3.03,15598
18.1,48,3.03,15593
17.9,48,3.03,15588
18.1,48,3.03,15578
18.7,48,3.03,15566
19.7,46,3.03,15572
20.5,46,3.03,15592
21.0,45,3.03,15605
20.8,45,3.03,15610
20.7,45,3.03,15614
20.4,46,3.03,15620
20.1,46,3.03,15632
19.6,46,3.03,15645
19.2,47,3.03,15644
18.9,47,3.03,15661
18.8,47,3.03,15670
18.4,47,3.03,15680
18.2,48,3.03,15698
18.1,48,3.03,15706
17.9,48,3.03,15716
17.8,48,3.03,15726
17.6,48,3.03,15732
17.5,48,3.03,15742
17.3,48,3.03,15750
17.1,49,3.03,15754
16.9,49,3.03,15764
16.7,49,3.03,15762
16.7,49,3.03,15768
16.8,49,3.03,15768
16.6,49,3.03,15767
16.6,49,3.03,15771
16.6,49,3.03,15772
16.7,49,3.03,15776
17.2,48,3.03,15783
17.7,48,3.03,15799
17.9,48,3.03,15811
17.8,48,3.03,15822
17.4,48,3.03,15821
16.9,49,3.03,15826
16.4,49,3.03,15831
15.9,50,3.03,15834
15.5,50,3.03,15798
15.1,51,3.03,15777
14.7,51,3.03,15775
14.4,52,3.03,15775
14.0,52,3.03,15782
13.9,52,3.03,15788
13.7,52,3.03,15785
13.6,53,3.03,15800
13.4,53,3.03,15790
13.1,53,3.03,15791
13.4,53,3.03,15807
14.5,52,3.03,15817
16.4,49,3.03,15852
18.4,47,3.03,15896
20.5,44,3.03,15940
20.8,44,3.03,16018
21.0,44,3.03,16125
20.7,44,3.03,16204
20.2,44,3.03,16253
19.4,45,3.03,16261
18.7,45,3.03,16266
18.4,46,3.03,16267
17.3,47,3.03,16252
17.5,47,3.03,16252
17.0,47,3.03,16256
16.6,48,3.03,16251
16.1,48,3.03,16246
15.6,49,3.03,16236
15.2,49,3.03,16236
14.8,50,3.03,16229
14.3,50,3.03,16236
14.0,51,3.03,16243
13.7,51,3.03,16250
13.3,52,3.03,16250
13.3,52,3.03,16247
14.2,50,3.03,16241
15.7,48,3.03,16246
18.2,46,3.03,16280
20.0,44,3.03,16322
21.1,43,3.03,16361
21.6,42,3.03,16405
21.6,42,3.03,16444
21.1,43,3.03,16443
20.3,44,3.03,16437
19.4,44,3.03,16428
18.7,45,3.03,16425
18.3,45,3.03,16419
17.9,46,3.03,16416
17.8,46,3.03,16415
17.6,46,3.03,16419
17.3,46,3.03,16425
16.9,47,3.03,16421
16.7,47,3.03,16410
16.3,48,3.03,16420
16.1,48,3.03,16418
15.8,48,3.03,16416
15.4,48,3.03,16419
15.3,49,3.03,16420
15.5,48,3.03,16422
16.2,48,3.03,16425
17.6,46,3.03,16434
19.5,44,3.03,16467
21.9,42,3.03,16530
22.8,41,3.03,16569
22.8,41,3.03,16590
22.8,41,3.03,16598
22.4,41,3.03,16595
21.4,42,3.03,16581
20.2,43,3.03,16576
19.3,44,3.03,16569
19.2,44,3.03,16574
19.5,44,3.03,16578
19.0,44,3.03,16583
18.5,45,3.03,16579
18.1,45,3.03,16583
17.7,46,3.03,16586
17.4,46,3.03,16583
17.1,46,3.03,16590
16.8,46,3.03,16597
16.3,47,3.03,16598
16.0,47,3.03,16599
16.0,47,3.03,16603
16.3,47,3.03,16604
16.9,46,3.03,16606
18.3,45,3.03,16620
20.5,43,3.03,16653
22.1,41,3.03,16689
22.4,41,3.03,16707
22.8,41,3.03,16720
22.8,41,3.03,16732
22.2,41,3.03,16733
21.6,42,3.03,16728
21.0,42,3.03,16726
20.5,43,3.03,16729
20.1,43,3.03,16729
19.8,43,3.03,16730
19.4,44,3.03,16736
19.0,44,3.03,16742
18.6,44,3.03,16743
18.2,45,3.03,16742
17.7,45,3.03,16748
17.2,46,3.03,16746
16.9,46,3.03,16745
16.7,46,3.03,16749
16.5,46,3.03,16743
16.2,47,3.03,16748
16.5,46,3.03,16748
17.4,46,3.03,16746
18.9,44,3.03,16747
21.0,42,3.03,16765
22.9,40,3.03,16817
23.7,40,3.03,16865
23.7,40,3.03,16880
23.4,40,3.03,16883
22.9,40,3.03,16896
21.8,41,3.03,16886
21.0,42,3.03,16878
20.6,42,3.03,16872
20.0,43,3.03,16861
19.7,43,3.03,16842
19.3,43,3.03,16820
18.9,44,3.03,16785
18.4,44,3.03,16741
17.9,45,3.03,16692
17.2,46,3.03,16658
16.9,46,3.03,16622
16.4,47,3.03,16602
15.8,48,3.03,16556
15.8,48,3.03,16527
15.4,48,3.03,16521
15.4,48,3.03,16429
15.9,48,3.03,16324
17.0,46,3.03,16504
18.3,47,3.03,15962
19.2,48,3.03,15460
20.0,46,3.03,15570
20.7,46,3.03,15398
20.9,45,3.03,15607
20.8,44,3.03,15998
19.9,46,3.03,15742
19.3,48,3.03,15332
18.8,50,3.03,14605
18.3,52,3.03,14291
18.0,54,3.03,13849
17.6,56,3.03,13502
17.1,58,3.03,13144
16.6,57,3.03,13567
15.9,57,3.03,13680
15.1,55,3.03,14665
14.6,59,3.03,13794
14.9,59,3.03,13704
14.1,60,3.03,13698
13.7,59,3.03,14102
13.3,60,3.03,14091
13.2,60,3.03,14056
13.3,59,3.03,14167
14.2,58,3.03,14108
15.9,56,3.03,14037
18.1,47,3.03,15841
18.6,48,3.03,15511
18.5,48,3.03,15441
18.5,47,3.03,15807
17.9,47,3.03,15946
16.8,48,3.03,15881
15.8,50,3.03,15826
15.4,50,3.03,15814
15.1,52,3.03,15543
14.9,52,3.03,15706
14.4,51,3.03,16026
14.2,52,3.03,15864
13.9,53,3.03,15589
13.6,52,3.03,16082
13.5,51,3.03,16304
13.7,52,3.03,15940
13.7,53,3.03,15701
13.5,55,3.03,15041
13.4,56,3.03,14762
13.8,57,3.03,14566
14.6,54,3.03,14854
14.8,56,3.03,14283
14.9,60,3.03,13409
16.5,57,3.03,13686
17.8,54,3.03,13887
18.9,52,3.03,14123
19.7,49,3.03,14780
19.7,43,3.03,16978
18.8,44,3.03,16748
18.2,45,3.03,16612
17.6,49,3.03,15436
16.8,52,3.03,14821
16.2,51,3.03,15361
15.7,56,3.03,14234
15.2,57,3.03,13979
14.8,59,3.03,13752
14.1,60,3.03,13588
13.8,61,3.03,13463
13.8,62,3.03,13388
13.1,63,3.03,13285
13.1,63,3.03,13287
12.9,63,3.03,13356
12.6,64,3.03,13282
11.9,67,3.03,13028
12.1,67,3.03,12898
12.8,66,3.03,12934
13.8,62,3.03,13282
16.5,56,3.03,14054
18.2,54,3.03,13971
19.4,49,3.03,14777
19.5,48,3.03,15103
19.4,49,3.03,14818
18.8,51,3.03,14467
18.2,52,3.03,14428
17.4,52,3.03,14589
16.8,56,3.03,13911
16.2,60,3.03,13056
15.7,60,3.03,13063
15.3,62,3.03,12888
14.8,61,3.03,13207
14.3,62,3.03,13212
14.0,63,3.03,13096
13.6,62,3.03,13531
12.6,61,3.03,13977
12.0,72,3.03,12035
11.7,78,3.03,11246
11.6,79,3.03,11080
11.4,80,3.03,10936
11.7,79,3.03,11052
12.6,77,3.03,11092
14.2,73,3.03,11282
16.2,68,3.03,11491
18.4,58,3.03,12844
20.0,54,3.03,13283
20.6,52,3.03,13772
20.6,50,3.03,14172
19.6,47,3.03,15418
18.9,47,3.03,15604
18.6,50,3.03,14759
17.3,52,3.03,14867
16.5,51,3.03,15264
16.2,48,3.03,16068
16.0,51,3.03,15386
15.9,50,3.03,15902
15.6,51,3.03,15628
15.1,52,3.03,15366
14.5,52,3.03,15522
13.4,60,3.03,13986
13.1,62,3.03,13444
13.0,65,3.03,12981
12.7,68,3.03,12625
12.6,69,3.03,12384
13.0,66,3.03,12905
13.8,60,3.03,13650
14.8,60,3.03,13552
16.8,56,3.03,13704
18.5,54,3.03,13789
19.2,51,3.03,14288
20.1,47,3.03,15167
20.4,46,3.03,15310
20.1,50,3.03,14162
19.6,52,3.03,13905
19.2,48,3.03,15260
18.9,47,3.03,15660
18.7,48,3.03,15454
18.3,50,3.03,14901
18.1,49,3.03,15375
17.6,49,3.03,15377
17.7,50,3.03,15006
17.2,49,3.03,15460
16.4,52,3.03,15005
16.3,51,3.03,15256
16.0,52,3.03,14994
16.0,51,3.03,15482
15.6,52,3.03,15102
15.2,55,3.03,14568
15.7,55,3.03,14374
16.9,55,3.03,13955
18.0,54,3.03,13819
19.6,49,3.03,14834
21.2,44,3.03,15826
22.5,46,3.03,14862
23.1,43,3.03,15863
22.3,42,3.03,16433
21.6,43,3.03,16129
21.6,46,3.03,15410
21.0,43,3.03,16294
20.0,46,3.03,15526
19.3,49,3.03,15017
18.9,46,3.03,16059
18.7,47,3.03,15728
18.8,46,3.03,16204
18.3,47,3.03,15773
18.0,46,3.03,16488
17.6,46,3.03,16628
16.7,47,3.03,16480
16.0,51,3.03,15428
16.4,50,3.03,15489
15.8,52,3.03,15193
15.3,52,3.03,15194
15.5,52,3.03,15281
16.1,52,3.03,14943
17.3,50,3.03,15313
18.7,49,3.03,15120
20.4,47,3.03,15092
21.7,47,3.03,14828
22.4,44,3.03,15436
22.2,44,3.03,15490
21.8,44,3.03,15930
21.1,45,3.03,15713
20.6,45,3.03,15689
20.1,46,3.03,15839
19.7,47,3.03,15326
19.4,48,3.03,15257
19.3,47,3.03,15372
19.1,46,3.03,15778
18.7,48,3.03,15570
18.3,50,3.03,14891
17.9,50,3.03,15173
17.6,50,3.03,15073
17.2,54,3.03,14235
16.8,52,3.03,14716
16.4,54,3.03,14545
15.7,58,3.03,13736
15.3,59,3.03,13494
14.9,60,3.03,13416
14.8,62,3.03,13127
14.8,63,3.03,12902
15.0,59,3.03,13608
15.7,56,3.03,14073
16.4,54,3.03,14460
16.6,55,3.03,14027
16.5,54,3.03,14309
15.8,56,3.03,14229
15.2,56,3.03,14163
14.7,57,3.03,14200
14.4,54,3.03,15052
13.8,53,3.03,15523
13.5,54,3.03,15587
13.0,55,3.03,15434
12.7,56,3.03,15008
12.2,58,3.03,14702
11.9,59,3.03,14623
11.5,60,3.03,14707
11.0,61,3.03,14494
10.7,63,3.03,14268
10.4,66,3.03,13662
9.9,68,3.03,13415
9.8,65,3.03,14138
10.6,62,3.03,14403
12.0,62,3.03,14073
14.0,56,3.03,14821
16.4,50,3.03,15706
17.5,48,3.03,15862
17.9,46,3.03,16482
17.1,47,3.03,16304
16.6,48,3.03,16149
16.3,51,3.03,15300
15.7,54,3.03,14708
15.3,56,3.03,14129
14.9,58,3.03,13898
14.7,59,3.03,13774
14.5,60,3.03,13680
14.3,60,3.03,13584
14.1,60,3.03,13598
14.0,63,3.03,13118
13.9,64,3.03,12904
13.8,66,3.03,12597
13.8,66,3.03,12598
13.8,67,3.03,12394
13.7,67,3.03,12326
13.4,68,3.03,12368
13.4,68,3.03,12382
13.7,66,3.03,12665
14.5,60,3.03,13589
15.4,59,3.03,13444
16.6,57,3.03,13730
17.5,56,3.03,13546
17.9,55,3.03,13717
18.1,57,3.03,13115
18.0,60,3.03,12606
17.4,61,3.03,12475
17.0,60,3.03,12822
16.3,60,3.03,12851
15.8,62,3.03,12847
15.3,61,3.03,13176
14.9,63,3.03,12735
14.4,62,3.03,13080
14.0,61,3.03,13488
13.5,61,3.03,13618
13.2,60,3.03,14143
12.8,62,3.03,13812
12.4,65,3.03,13258
12.0,66,3.03,12989
11.6,68,3.03,12937
11.3,70,3.03,12655
11.6,71,3.03,12267
12.3,70,3.03,12231
13.4,69,3.03,12116
14.4,66,3.03,12474
15.7,65,3.03,12198
17.8,59,3.03,12776
20.5,53,3.03,13342
19.7,50,3.03,14377
18.5,51,3.03,14682
17.4,53,3.03,14388
17.0,51,3.03,15007
16.5,51,3.03,15109
16.0,52,3.03,15019
15.6,55,3.03,14405
15.3,56,3.03,14170
14.8,59,3.03,13748
14.4,58,3.03,13931
14.5,58,3.03,13903
14.3,61,3.03,13510
14.0,60,3.03,13658
13.8,61,3.03,13614
13.5,62,3.03,13537
13.2,60,3.03,13992
13.1,59,3.03,14326
13.3,59,3.03,14201
14.0,59,3.03,13846
15.1,59,3.03,13575
16.3,57,3.03,13631
17.5,56,3.03,13622
18.7,57,3.03,12983
19.2,57,3.03,12790
19.6,56,3.03,12842
19.9,56,3.03,12958
19.7,56,3.03,13048
19.3,54,3.03,13585
19.0,55,3.03,13298
18.8,56,3.03,13334
18.3,55,3.03,13562
18.0,56,3.03,13403
17.7,56,3.03,13554
17.4,56,3.03,13526
17.2,56,3.03,13625
17.0,57,3.03,13525
16.7,58,3.03,13430
16.6,59,3.03,13077
16.4,60,3.03,12834
16.3,60,3.03,12848
16.1,62,3.03,12604
16.2,63,3.03,12392
16.9,63,3.03,12280
17.7,60,3.03,12582
18.7,59,3.03,12528
19.9,60,3.03,12110
21.0,58,3.03,12227
21.6,56,3.03,12358
21.9,56,3.03,12441
21.9,54,3.03,12834
21.7,53,3.03,13092
21.0,53,3.03,13168
20.6,53,3.03,13418
20.3,54,3.03,13173
20.1,54,3.03,13164
19.6,55,3.03,13115
19.3,54,3.03,13336
18.9,55,3.03,13310
18.6,56,3.03,13376
18.3,58,3.03,12950
18.0,58,3.03,12776
17.7,58,3.03,12924
17.3,59,3.03,12984
17.1,56,3.03,13615
16.9,57,3.03,13486
17.0,59,3.03,13132
17.6,60,3.03,12785
18.6,56,3.03,13187
19.3,52,3.03,13943
19.9,52,3.03,14025
21.3,49,3.03,14231
22.6,46,3.03,14987
22.9,45,3.03,14956
22.4,48,3.03,14307
21.3,49,3.03,14316
21.1,52,3.03,13712
20.7,50,3.03,14099
20.2,48,3.03,14898
19.9,49,3.03,14845
19.5,50,3.03,14507
19.1,51,3.03,14352
18.9,51,3.03,14476
18.7,49,3.03,15117
18.5,49,3.03,15080
18.3,50,3.03,14962
18.0,50,3.03,15213
17.7,50,3.03,14978
17.4,51,3.03,14902
17.1,50,3.03,15316
17.2,51,3.03,14934
17.6,50,3.03,15280
18.2,48,3.03,15404
18.9,49,3.03,14891
20.6,47,3.03,15260
21.9,44,3.03,15702
22.3,43,3.03,15939
22.3,42,3.03,16324
22.1,44,3.03,15544
21.7,48,3.03,14386
21.0,47,3.03,14823
20.5,48,3.03,14862
20.1,46,3.03,15679
19.6,46,3.03,15741
19.2,48,3.03,15364
18.9,47,3.03,15597
18.6,47,3.03,15644
18.2,48,3.03,15739
17.9,51,3.03,14828
17.7,52,3.03,14546
17.3,53,3.03,14358
17.0,52,3.03,14724
16.8,53,3.03,14578
16.7,56,3.03,13814
16.8,56,3.03,13606
17.3,58,3.03,13225
18.4,54,3.03,13881
19.8,48,3.03,14851
20.9,48,3.03,14802
21.9,47,3.03,14820
22.1,47,3.03,14767
21.7,47,3.03,14793
21.4,48,3.03,14369
21.2,50,3.03,14146
20.5,50,3.03,14205
20.1,51,3.03,14146
19.6,51,3.03,14305
19.1,52,3.03,14167
18.9,52,3.03,13973
18.7,52,3.03,14262
18.5,54,3.03,13879
18.2,55,3.03,13678
18.0,55,3.03,13661
17.6,54,3.03,14014
17.3,54,3.03,14122
17.1,53,3.03,14608
16.8,53,3.03,14650
16.6,53,3.03,14591
16.6,54,3.03,14318
17.0,53,3.03,14382
17.4,53,3.03,14332
18.3,53,3.03,13932
19.0,52,3.03,13980
20.0,53,3.03,13533
20.4,53,3.03,13459
20.6,54,3.03,13127
20.7,52,3.03,13496
20.4,51,3.03,13910
20.1,50,3.03,14271
19.7,50,3.03,14562
19.5,48,3.03,15105
19.3,48,3.03,15224
19.2,49,3.03,14952
18.9,50,3.03,14718
18.8,49,3.03,15116
18.7,50,3.03,14642
18.5,50,3.03,14680
18.4,53,3.03,14002
18.2,51,3.03,14674
17.9,51,3.03,14804
17.6,53,3.03,14326
17.4,55,3.03,13937
17.3,54,3.03,13982
17.7,54,3.03,14010
18.6,52,3.03,14144
19.7,52,3.03,13989
20.8,51,3.03,13922
21.4,53,3.03,13236
20.9,53,3.03,13213
20.6,54,3.03,13133
20.5,52,3.03,13547
20.1,50,3.03,14212
19.5,51,3.03,14138
19.0,50,3.03,14536
18.6,51,3.03,14583
18.4,51,3.03,14654
18.0,52,3.03,14534
17.8,52,3.03,14418
17.6,52,3.03,14575
17.4,53,3.03,14372
17.2,54,3.03,14205
17.0,54,3.03,14070
16.7,55,3.03,13958
16.5,56,3.03,13870
16.3,56,3.03,13914
16.1,59,3.03,13357
16.2,58,3.03,13360
16.7,59,3.03,13134
17.7,57,3.03,13186
19.0,53,3.03,13780
20.4,51,3.03,14006
20.8,52,3.03,13640
20.8,51,3.03,13866
20.5,51,3.03,14017
20.2,52,3.03,13616
19.8,54,3.03,13434
19.4,53,3.03,13730
19.1,53,3.03,13831
18.8,54,3.03,13781
18.6,54,3.03,13699
18.4,56,3.03,13296
18.1,56,3.03,13316
17.9,57,3.03,13149
17.7,58,3.03,12931
17.5,58,3.03,13165
17.4,58,3.03,13168
17.3,58,3.03,13158
17.1,56,3.03,13698
17.0,55,3.03,13970
16.8,54,3.03,14230
17.0,54,3.03,14112
17.6,54,3.03,14147
18.8,52,3.03,14311
20.3,50,3.03,14202
22.1,50,3.03,13844
22.5,49,3.03,13842
24.1,47,3.03,13980
23.8,46,3.03,14390
22.4,52,3.03,13008
21.8,52,3.03,13202
21.4,50,3.03,13815
21.2,49,3.03,14124
21.1,50,3.03,14080
20.7,51,3.03,14009
20.3,51,3.03,13860
20.1,50,3.03,14254
20.0,50,3.03,14430
19.6,50,3.03,14544
19.2,50,3.03,14526
18.8,50,3.03,14616
18.5,50,3.03,14701
18.1,53,3.03,14019
17.7,55,3.03,13771
17.4,55,3.03,13836
17.3,56,3.03,13590
17.9,56,3.03,13569
18.9,54,3.03,13593
20.3,52,3.03,13667
21.6,51,3.03,13760
22.5,50,3.03,13745
22.8,48,3.03,14361
22.3,44,3.03,15420
22.2,47,3.03,14642
21.4,52,3.03,13446
20.9,54,3.03,13205
20.4,54,3.03,13320
19.7,56,3.03,12942
19.1,57,3.03,12930
18.7,56,3.03,13265
18.4,56,3.03,13244
18.1,56,3.03,13276
17.8,58,3.03,13097
17.5,58,3.03,13182
17.3,57,3.03,13449
17.0,58,3.03,13248
16.5,58,3.03,13208
16.1,60,3.03,13109
15.8,61,3.03,12934
15.9,60,3.03,13031
16.4,58,3.03,13260
17.4,58,3.03,13239
18.8,57,3.03,12860
21.1,53,3.03,13271
22.4,48,3.03,14358
22.8,49,3.03,13979
22.5,48,3.03,14103
22.1,51,3.03,13558
21.4,50,3.03,13928
20.5,53,3.03,13370
20.0,54,3.03,13283
19.5,54,3.03,13584
19.1,53,3.03,13784
18.7,55,3.03,13449
18.3,55,3.03,13488
17.9,54,3.03,13895
17.6,54,3.03,13848
17.5,56,3.03,13600
17.5,57,3.03,13368
17.5,57,3.03,13332
17.3,56,3.03,13724
17.1,58,3.03,13289
16.9,59,3.03,13101
17.0,58,3.03,13290
17.4,57,3.03,13321
18.3,56,3.03,13270
19.4,56,3.03,13186
20.9,54,3.03,12933
22.6,51,3.03,13290
23.3,51,3.03,13154
22.9,52,3.03,13108
21.8,54,3.03,12876
20.9,56,3.03,12721
20.7,56,3.03,12565
20.2,57,3.03,12609
19.9,57,3.03,12592
19.4,57,3.03,12731
19.0,58,3.03,12650
18.5,58,3.03,12668
17.8,59,3.03,12721
17.6,58,3.03,12974
17.3,58,3.03,13016
17.0,58,3.03,13130
16.9,58,3.03,13158
16.8,59,3.03,13142
16.6,59,3.03,13087
16.5,59,3.03,13110
16.5,59,3.03,13103
16.7,59,3.03,13109
17.2,58,3.03,13316
17.8,57,3.03,13182
18.5,58,3.03,12903
19.8,55,3.03,13160
20.4,54,3.03,13348
20.4,51,3.03,14132
19.9,51,3.03,14234
19.3,50,3.03,14691
18.9,50,3.03,14608
18.6,52,3.03,14456
18.2,52,3.03,14492
17.9,53,3.03,14118
17.5,55,3.03,13853
17.1,55,3.03,13817
16.8,58,3.03,13361
16.4,60,3.03,13089
16.2,59,3.03,13230
15.9,59,3.03,13294
15.6,58,3.03,13805
15.4,58,3.03,13610
15.2,60,3.03,13360
15.1,61,3.03,13232
14.9,64,3.03,12650
15.0,65,3.03,12327
15.0,64,3.03,12562
15.1,64,3.03,12400
15.2,66,3.03,12181
15.6,65,3.03,12130
16.5,66,3.03,11823
16.8,65,3.03,11836
16.7,64,3.03,12041
16.5,64,3.03,12036
16.3,65,3.03,11928
16.2,65,3.03,12020
15.9,66,3.03,11938
15.7,67,3.03,11801
15.4,68,3.03,11614
15.1,69,3.03,11572
14.9,69,3.03,11639
14.7,69,3.03,11725
14.5,69,3.03,11850
14.2,68,3.03,11953
13.9,68,3.03,12104
13.9,68,3.03,12147
13.9,68,3.03,12089
13.8,70,3.03,11769
13.8,71,3.03,11670
14.2,70,3.03,11720
15.0,68,3.03,11890
16.0,66,3.03,11911
16.9,64,3.03,12066
17.3,61,3.03,12526
17.9,62,3.03,12148
18.9,56,3.03,13074
18.4,58,3.03,12772
17.8,59,3.03,12803
17.4,59,3.03,12886
17.2,60,3.03,12830
17.1,60,3.03,12901
16.9,60,3.03,12876
16.9,61,3.03,12588
16.8,61,3.03,12668
16.6,61,3.03,12754
16.5,60,3.03,12792
16.3,61,3.03,12741
16.2,62,3.03,12652
16.2,63,3.03,12425
16.1,66,3.03,11988
16.0,66,3.03,11955
15.9,70,3.03,11286
16.1,68,3.03,11534
16.4,67,3.03,11693
16.9,66,3.03,11716
17.5,64,3.03,11836
18.0,62,3.03,12048
19.1,60,3.03,12240
18.8,62,3.03,12014
18.1,62,3.03,11965
17.9,66,3.03,11512
17.6,66,3.03,11504
17.2,68,3.03,11222
16.9,67,3.03,11448
16.7,67,3.03,11496
16.6,69,3.03,11204
16.4,70,3.03,11143
16.2,70,3.03,11144
16.0,69,3.03,11317
15.7,70,3.03,11333
15.4,69,3.03,11506
15.2,70,3.03,11384
14.6,73,3.03,11094
14.2,74,3.03,11029
14.0,75,3.03,11026
13.6,75,3.03,11017
13.6,76,3.03,10987
14.0,75,3.03,10961
14.8,74,3.03,10956
15.8,72,3.03,10939
16.9,70,3.03,10965
17.9,66,3.03,11314
18.9,59,3.03,12502
18.1,60,3.03,12567
17.5,60,3.03,12602
17.1,62,3.03,12405
16.7,66,3.03,11819
16.4,68,3.03,11492
16.2,69,3.03,11370
15.9,69,3.03,11380
15.5,70,3.03,11357
15.2,70,3.03,11419
15.0,70,3.03,11497
14.8,70,3.03,11530
14.7,71,3.03,11403
14.4,72,3.03,11248
14.3,73,3.03,11155
14.2,73,3.03,11167
14.1,74,3.03,11148
13.8,75,3.03,11032
13.8,75,3.03,10977
14.2,75,3.03,10935
15.1,72,3.03,11164
16.1,68,3.03,11548
17.1,68,3.03,11327
18.3,66,3.03,11270
18.9,65,3.03,11377
19.0,64,3.03,11341
19.6,63,3.03,11400
19.2,62,3.03,11676
18.8,63,3.03,11749
18.4,63,3.03,11853
18.1,63,3.03,11940
17.5,64,3.03,11958
17.4,64,3.03,11877
17.7,62,3.03,12070
17.6,62,3.03,12178
17.5,62,3.03,12135
17.1,63,3.03,12089
16.6,65,3.03,11878
16.0,67,3.03,11777
15.3,68,3.03,11757
14.7,70,3.03,11570
14.4,70,3.03,11722
14.2,70,3.03,11840
14.7,68,3.03,11893
15.4,68,3.03,11700
16.6,66,3.03,11650
18.3,62,3.03,11981
19.3,61,3.03,12009
19.5,60,3.03,12117
19.9,59,3.03,12096
19.2,61,3.03,12086
18.7,63,3.03,11716
18.4,65,3.03,11424
18.3,65,3.03,11510
18.2,63,3.03,11866
18.1,62,3.03,12022
17.9,64,3.03,11846
17.8,65,3.03,11660
17.8,64,3.03,11785
17.4,65,3.03,11669
17.4,66,3.03,11546
17.4,66,3.03,11510
17.3,66,3.03,11514
17.2,66,3.03,11526
17.0,67,3.03,11492
16.9,67,3.03,11517
16.8,65,3.03,11762
16.9,66,3.03,11692
17.1,63,3.03,12151
17.5,64,3.03,11926
18.2,64,3.03,11687
18.8,65,3.03,11390
19.1,64,3.03,11518
19.0,64,3.03,11432
18.7,64,3.03,11452
18.5,64,3.03,11518
18.1,66,3.03,11398
17.7,65,3.03,11637
17.3,66,3.03,11621
16.9,66,3.03,11690
16.6,68,3.03,11478
16.1,68,3.03,11421
15.8,68,3.03,11556
15.6,70,3.03,11397
15.3,70,3.03,11398
14.9,70,3.03,11524
14.4,70,3.03,11686
13.9,70,3.03,11798
13.4,69,3.03,12024
13.0,72,3.03,11794
12.7,73,3.03,11701
12.9,73,3.03,11597
13.2,74,3.03,11382
13.9,74,3.03,11270
15.0,72,3.03,11210
16.4,69,3.03,11370
16.7,64,3.03,12080
16.3,64,3.03,12248
16.1,66,3.03,11894
15.7,70,3.03,11225
